Step Time(ns) rpsystem.singlet rpsystem.t0 rpsystem.tp rpsystem.tm rpsystem.identity 
1 386.6 0.254204 0.250141 0.254603 0.241052 1 
1 386.8 0.254203 0.250138 0.254596 0.241063 1 
1 387 0.254201 0.250136 0.254588 0.241075 1 
1 387.2 0.254197 0.250137 0.254581 0.241086 1 
1 387.4 0.254191 0.250139 0.254573 0.241098 1 
1 387.6 0.254185 0.250142 0.254564 0.241109 1 
1 387.8 0.25418 0.250144 0.254556 0.24112 1 
1 388 0.254177 0.250145 0.254547 0.241131 1 
1 388.2 0.254176 0.250144 0.254538 0.241142 1 
1 388.4 0.254177 0.250141 0.254529 0.241153 1 
1 388.6 0.254177 0.250139 0.25452 0.241164 1 
1 388.8 0.254176 0.250137 0.254511 0.241176 1 
1 389 0.254173 0.250138 0.254502 0.241187 1 
1 389.2 0.254169 0.25014 0.254493 0.241198 1 
1 389.4 0.254165 0.250143 0.254483 0.241209 1 
1 389.6 0.254161 0.250145 0.254473 0.24122 1 
1 389.8 0.25416 0.250145 0.254463 0.241231 1 
1 390 0.25416 0.250144 0.254454 0.241242 1 
1 390.2 0.254162 0.250141 0.254444 0.241253 1 
1 390.4 0.254163 0.250139 0.254434 0.241264 1 
1 390.6 0.254163 0.250138 0.254424 0.241276 1 
1 390.8 0.254161 0.250138 0.254414 0.241287 1 
1 391 0.254157 0.250141 0.254404 0.241298 1 
1 391.2 0.254154 0.250143 0.254394 0.241309 1 
1 391.4 0.254152 0.250145 0.254384 0.24132 1 
1 391.6 0.254151 0.250145 0.254373 0.241331 1 
1 391.8 0.254152 0.250144 0.254363 0.241342 1 
1 392 0.254154 0.250141 0.254353 0.241352 1 
1 392.2 0.254155 0.250139 0.254342 0.241363 1 
1 392.4 0.254155 0.250138 0.254332 0.241375 1 
1 392.6 0.254153 0.250138 0.254322 0.241386 1 
1 392.8 0.25415 0.25014 0.254312 0.241397 1 
1 393 0.254147 0.250143 0.254302 0.241408 1 
1 393.2 0.254145 0.250144 0.254292 0.241419 1 
1 393.4 0.254145 0.250144 0.254282 0.241429 1 
1 393.6 0.254146 0.250142 0.254271 0.24144 1 
1 393.8 0.254148 0.25014 0.254261 0.241451 1 
1 394 0.254149 0.250138 0.254252 0.241462 1 
1 394.2 0.254148 0.250137 0.254242 0.241473 1 
1 394.4 0.254146 0.250138 0.254232 0.241484 1 
1 394.6 0.254142 0.25014 0.254223 0.241495 1 
1 394.8 0.254139 0.250142 0.254213 0.241506 1 
1 395 0.254137 0.250143 0.254204 0.241516 1 
1 395.2 0.254137 0.250142 0.254194 0.241527 1 
1 395.4 0.254137 0.250141 0.254185 0.241538 1 
1 395.6 0.254138 0.250138 0.254175 0.241548 1 
1 395.8 0.254138 0.250136 0.254166 0.241559 1 
1 396 0.254136 0.250135 0.254158 0.24157 1 
1 396.2 0.254133 0.250136 0.254149 0.241581 1 
1 396.4 0.254129 0.250138 0.254141 0.241592 1 
1 396.6 0.254125 0.25014 0.254132 0.241603 1 
1 396.8 0.254122 0.250141 0.254123 0.241614 1 
1 397 0.254121 0.25014 0.254115 0.241624 1 
1 397.2 0.254121 0.250138 0.254107 0.241635 1 
1 397.4 0.25412 0.250136 0.254099 0.241645 1 
1 397.6 0.254119 0.250134 0.254091 0.241656 1 
1 397.8 0.254116 0.250133 0.254084 0.241667 1 
1 398 0.254111 0.250134 0.254077 0.241678 1 
1 398.2 0.254106 0.250136 0.254069 0.241689 1 
1 398.4 0.254101 0.250137 0.254062 0.241699 1 
1 398.6 0.254097 0.250138 0.254055 0.24171 1 
1 398.8 0.254095 0.250137 0.254048 0.24172 1 
1 399 0.254093 0.250135 0.254041 0.24173 1 
1 399.2 0.254091 0.250133 0.254035 0.241741 1 
1 399.4 0.254088 0.250131 0.254029 0.241752 1 
1 399.6 0.254083 0.250131 0.254023 0.241763 1 
1 399.8 0.254078 0.250132 0.254017 0.241773 1 
1 400 0.254071 0.250133 0.254012 0.241784 1 
1 400.2 0.254065 0.250134 0.254006 0.241794 1 
1 400.4 0.25406 0.250135 0.254 0.241805 1 
1 400.6 0.254056 0.250134 0.253995 0.241815 1 
1 400.8 0.254053 0.250132 0.25399 0.241825 1 
1 401 0.254049 0.25013 0.253985 0.241836 1 
1 401.2 0.254044 0.250128 0.253981 0.241847 1 
1 401.4 0.254038 0.250128 0.253977 0.241857 1 
1 401.6 0.254031 0.250129 0.253972 0.241868 1 
1 401.8 0.254023 0.25013 0.253968 0.241878 1 
1 402 0.254016 0.250131 0.253964 0.241889 1 
1 402.2 0.254009 0.250132 0.25396 0.241899 1 
1 402.4 0.254004 0.250131 0.253956 0.241909 1 
1 402.6 0.253999 0.250129 0.253953 0.241919 1 
1 402.8 0.253994 0.250127 0.25395 0.24193 1 
1 403 0.253988 0.250125 0.253947 0.24194 1 
1 403.2 0.25398 0.250125 0.253944 0.241951 1 
1 403.4 0.253972 0.250126 0.253941 0.241961 1 
1 403.6 0.253963 0.250127 0.253938 0.241971 1 
1 403.8 0.253954 0.250128 0.253936 0.241982 1 
1 404 0.253947 0.250128 0.253933 0.241992 1 
1 404.2 0.25394 0.250127 0.25393 0.242002 1 
1 404.4 0.253934 0.250126 0.253928 0.242012 1 
1 404.6 0.253928 0.250124 0.253926 0.242022 1 
1 404.8 0.25392 0.250123 0.253925 0.242033 1 
1 405 0.253912 0.250122 0.253923 0.242043 1 
1 405.2 0.253902 0.250123 0.253921 0.242053 1 
1 405.4 0.253892 0.250124 0.25392 0.242063 1 
1 405.6 0.253883 0.250125 0.253918 0.242074 1 
1 405.8 0.253875 0.250125 0.253916 0.242084 1 
1 406 0.253868 0.250124 0.253915 0.242093 1 
1 406.2 0.253861 0.250123 0.253913 0.242103 1 
1 406.4 0.253853 0.250121 0.253912 0.242114 1 
1 406.6 0.253845 0.25012 0.253912 0.242124 1 
1 406.8 0.253835 0.25012 0.253911 0.242134 1 
1 407 0.253825 0.250121 0.25391 0.242144 1 
1 407.2 0.253815 0.250122 0.253909 0.242154 1 
1 407.4 0.253805 0.250123 0.253908 0.242164 1 
1 407.6 0.253797 0.250123 0.253907 0.242174 1 
1 407.8 0.253789 0.250122 0.253906 0.242184 1 
1 408 0.253782 0.25012 0.253905 0.242193 1 
1 408.2 0.253773 0.250119 0.253904 0.242203 1 
1 408.4 0.253765 0.250118 0.253904 0.242214 1 
1 408.6 0.253755 0.250118 0.253903 0.242224 1 
1 408.8 0.253745 0.250119 0.253903 0.242234 1 
1 409 0.253735 0.25012 0.253902 0.242243 1 
1 409.2 0.253725 0.250121 0.253901 0.242253 1 
1 409.4 0.253717 0.25012 0.2539 0.242263 1 
1 409.6 0.253709 0.25012 0.253899 0.242272 1 
1 409.8 0.253701 0.250118 0.253898 0.242282 1 
1 410 0.253693 0.250117 0.253898 0.242292 1 
1 410.2 0.253684 0.250117 0.253897 0.242302 1 
1 410.4 0.253675 0.250117 0.253896 0.242312 1 
1 410.6 0.253665 0.250118 0.253896 0.242322 1 
1 410.8 0.253656 0.250118 0.253895 0.242331 1 
1 411 0.253647 0.250119 0.253893 0.242341 1 
1 411.2 0.253639 0.250119 0.253892 0.242351 1 
1 411.4 0.253631 0.250118 0.253891 0.24236 1 
1 411.6 0.253624 0.250117 0.253889 0.24237 1 
1 411.8 0.253616 0.250116 0.253888 0.242379 1 
1 412 0.253608 0.250116 0.253887 0.242389 1 
1 412.2 0.253599 0.250116 0.253886 0.242399 1 
1 412.4 0.25359 0.250117 0.253885 0.242408 1 
1 412.6 0.253581 0.250118 0.253883 0.242418 1 
1 412.8 0.253573 0.250118 0.253881 0.242428 1 
1 413 0.253566 0.250118 0.253879 0.242437 1 
1 413.2 0.25356 0.250117 0.253877 0.242446 1 
1 413.4 0.253553 0.250116 0.253875 0.242456 1 
1 413.6 0.253546 0.250116 0.253873 0.242465 1 
1 413.8 0.253539 0.250115 0.253871 0.242475 1 
1 414 0.253531 0.250116 0.253869 0.242484 1 
1 414.2 0.253523 0.250116 0.253867 0.242494 1 
1 414.4 0.253515 0.250117 0.253864 0.242503 1 
1 414.6 0.253509 0.250117 0.253861 0.242513 1 
1 414.8 0.253503 0.250117 0.253858 0.242522 1 
1 415 0.253497 0.250117 0.253855 0.242531 1 
1 415.2 0.253491 0.250116 0.253852 0.242541 1 
1 415.4 0.253486 0.250116 0.253849 0.24255 1 
1 415.6 0.253479 0.250115 0.253846 0.242559 1 
1 415.8 0.253473 0.250116 0.253843 0.242569 1 
1 416 0.253466 0.250116 0.253839 0.242578 1 
1 416.2 0.25346 0.250117 0.253835 0.242588 1 
1 416.4 0.253455 0.250117 0.253831 0.242597 1 
1 416.6 0.25345 0.250117 0.253827 0.242606 1 
1 416.8 0.253445 0.250117 0.253823 0.242615 1 
1 417 0.253441 0.250116 0.253819 0.242624 1 
1 417.2 0.253436 0.250116 0.253815 0.242634 1 
1 417.4 0.253431 0.250116 0.25381 0.242643 1 
1 417.6 0.253426 0.250116 0.253806 0.242652 1 
1 417.8 0.25342 0.250117 0.253801 0.242662 1 
1 418 0.253416 0.250117 0.253796 0.242671 1 
1 418.2 0.253412 0.250117 0.253791 0.24268 1 
1 418.4 0.253408 0.250117 0.253786 0.242689 1 
1 418.6 0.253405 0.250117 0.253781 0.242698 1 
1 418.8 0.253401 0.250116 0.253775 0.242707 1 
1 419 0.253398 0.250116 0.25377 0.242716 1 
1 419.2 0.253394 0.250116 0.253765 0.242725 1 
1 419.4 0.25339 0.250116 0.253759 0.242735 1 
1 419.6 0.253386 0.250117 0.253753 0.242744 1 
1 419.8 0.253383 0.250117 0.253747 0.242753 1 
1 420 0.25338 0.250117 0.253741 0.242762 1 
1 420.2 0.253377 0.250117 0.253735 0.242771 1 
1 420.4 0.253375 0.250117 0.253728 0.24278 1 
1 420.6 0.253373 0.250117 0.253722 0.242789 1 
1 420.8 0.25337 0.250116 0.253716 0.242798 1 
1 421 0.253367 0.250116 0.25371 0.242807 1 
1 421.2 0.253364 0.250117 0.253703 0.242816 1 
1 421.4 0.253361 0.250117 0.253696 0.242825 1 
1 421.6 0.253359 0.250117 0.253689 0.242834 1 
1 421.8 0.253357 0.250117 0.253682 0.242843 1 
1 422 0.253356 0.250117 0.253675 0.242852 1 
1 422.2 0.253354 0.250117 0.253668 0.242861 1 
1 422.4 0.253353 0.250117 0.253661 0.24287 1 
1 422.6 0.253351 0.250117 0.253654 0.242879 1 
1 422.8 0.253349 0.250117 0.253647 0.242888 1 
1 423 0.253346 0.250117 0.25364 0.242897 1 
1 423.2 0.253344 0.250117 0.253633 0.242906 1 
1 423.4 0.253343 0.250117 0.253625 0.242915 1 
1 423.6 0.253342 0.250117 0.253618 0.242923 1 
1 423.8 0.253341 0.250117 0.25361 0.242932 1 
1 424 0.25334 0.250117 0.253603 0.242941 1 
1 424.2 0.253339 0.250116 0.253595 0.24295 1 
1 424.4 0.253337 0.250116 0.253588 0.242959 1 
1 424.6 0.253336 0.250116 0.25358 0.242968 1 
1 424.8 0.253334 0.250116 0.253573 0.242977 1 
1 425 0.253332 0.250117 0.253565 0.242986 1 
1 425.2 0.253331 0.250117 0.253558 0.242994 1 
1 425.4 0.25333 0.250116 0.25355 0.243003 1 
1 425.6 0.25333 0.250116 0.253542 0.243012 1 
1 425.8 0.253329 0.250116 0.253535 0.243021 1 
1 426 0.253328 0.250116 0.253527 0.243029 1 
1 426.2 0.253326 0.250116 0.25352 0.243038 1 
1 426.4 0.253325 0.250116 0.253512 0.243047 1 
1 426.6 0.253323 0.250116 0.253505 0.243056 1 
1 426.8 0.253322 0.250116 0.253497 0.243065 1 
1 427 0.253321 0.250116 0.25349 0.243073 1 
1 427.2 0.25332 0.250115 0.253482 0.243082 1 
1 427.4 0.253319 0.250115 0.253475 0.243091 1 
1 427.6 0.253318 0.250115 0.253467 0.243099 1 
1 427.8 0.253317 0.250115 0.25346 0.243108 1 
1 428 0.253315 0.250115 0.253453 0.243117 1 
1 428.2 0.253314 0.250115 0.253446 0.243126 1 
1 428.4 0.253312 0.250115 0.253439 0.243135 1 
1 428.6 0.253311 0.250114 0.253432 0.243143 1 
1 428.8 0.253309 0.250114 0.253425 0.243152 1 
1 429 0.253308 0.250114 0.253418 0.24316 1 
1 429.2 0.253307 0.250114 0.253411 0.243169 1 
1 429.4 0.253305 0.250113 0.253404 0.243178 1 
1 429.6 0.253303 0.250113 0.253397 0.243186 1 
1 429.8 0.253301 0.250113 0.253391 0.243195 1 
1 430 0.253299 0.250113 0.253384 0.243204 1 
1 430.2 0.253297 0.250113 0.253378 0.243212 1 
1 430.4 0.253295 0.250113 0.253371 0.243221 1 
1 430.6 0.253293 0.250112 0.253365 0.24323 1 
1 430.8 0.253291 0.250112 0.253359 0.243238 1 
1 431 0.253289 0.250112 0.253352 0.243247 1 
1 431.2 0.253287 0.250111 0.253346 0.243255 1 
1 431.4 0.253285 0.250111 0.253341 0.243264 1 
1 431.6 0.253282 0.250111 0.253335 0.243272 1 
1 431.8 0.253279 0.250111 0.253329 0.243281 1 
1 432 0.253276 0.250111 0.253324 0.24329 1 
1 432.2 0.253274 0.25011 0.253318 0.243298 1 
1 432.4 0.253271 0.25011 0.253312 0.243307 1 
1 432.6 0.253268 0.25011 0.253307 0.243315 1 
1 432.8 0.253265 0.250109 0.253302 0.243323 1 
1 433 0.253262 0.250109 0.253297 0.243332 1 
1 433.2 0.253259 0.250109 0.253292 0.24334 1 
1 433.4 0.253255 0.250109 0.253287 0.243349 1 
1 433.6 0.253252 0.250109 0.253282 0.243358 1 
1 433.8 0.253248 0.250108 0.253277 0.243366 1 
1 434 0.253245 0.250108 0.253273 0.243374 1 
1 434.2 0.253241 0.250108 0.253268 0.243383 1 
1 434.4 0.253238 0.250107 0.253264 0.243391 1 
1 434.6 0.253234 0.250107 0.253259 0.2434 1 
1 434.8 0.25323 0.250107 0.253255 0.243408 1 
1 435 0.253226 0.250107 0.253251 0.243416 1 
1 435.2 0.253222 0.250107 0.253247 0.243425 1 
1 435.4 0.253217 0.250106 0.253243 0.243433 1 
1 435.6 0.253213 0.250106 0.25324 0.243442 1 
1 435.8 0.253209 0.250105 0.253236 0.24345 1 
1 436 0.253205 0.250105 0.253232 0.243458 1 
1 436.2 0.2532 0.250105 0.253229 0.243467 1 
1 436.4 0.253196 0.250104 0.253225 0.243475 1 
1 436.6 0.253191 0.250104 0.253222 0.243483 1 
1 436.8 0.253186 0.250104 0.253219 0.243491 1 
1 437 0.25318 0.250104 0.253216 0.2435 1 
1 437.2 0.253175 0.250104 0.253213 0.243508 1 
1 437.4 0.25317 0.250103 0.25321 0.243516 1 
1 437.6 0.253166 0.250103 0.253207 0.243525 1 
1 437.8 0.253161 0.250102 0.253204 0.243533 1 
1 438 0.253155 0.250102 0.253201 0.243541 1 
1 438.2 0.25315 0.250102 0.253199 0.243549 1 
1 438.4 0.253145 0.250102 0.253196 0.243557 1 
1 438.6 0.253139 0.250102 0.253194 0.243565 1 
1 438.8 0.253133 0.250102 0.253192 0.243574 1 
1 439 0.253127 0.250101 0.253189 0.243582 1 
1 439.2 0.253122 0.250101 0.253187 0.24359 1 
1 439.4 0.253117 0.2501 0.253185 0.243598 1 
1 439.6 0.253111 0.2501 0.253183 0.243606 1 
1 439.8 0.253105 0.2501 0.253181 0.243614 1 
1 440 0.253099 0.2501 0.253179 0.243622 1 
1 440.2 0.253093 0.2501 0.253177 0.24363 1 
1 440.4 0.253087 0.2501 0.253175 0.243638 1 
1 440.6 0.253081 0.250099 0.253173 0.243647 1 
1 440.8 0.253075 0.250099 0.253171 0.243655 1 
1 441 0.253069 0.250099 0.253169 0.243663 1 
1 441.2 0.253063 0.250098 0.253168 0.243671 1 
1 441.4 0.253057 0.250098 0.253166 0.243679 1 
1 441.6 0.253051 0.250098 0.253164 0.243687 1 
1 441.8 0.253045 0.250098 0.253163 0.243695 1 
1 442 0.253039 0.250098 0.253161 0.243703 1 
1 442.2 0.253032 0.250098 0.253159 0.243711 1 
1 442.4 0.253026 0.250097 0.253158 0.243719 1 
1 442.6 0.25302 0.250097 0.253156 0.243727 1 
1 442.8 0.253014 0.250097 0.253155 0.243735 1 
1 443 0.253008 0.250096 0.253153 0.243743 1 
1 443.2 0.253002 0.250096 0.253152 0.24375 1 
1 443.4 0.252996 0.250096 0.25315 0.243758 1 
1 443.6 0.252989 0.250096 0.253149 0.243766 1 
1 443.8 0.252983 0.250096 0.253147 0.243774 1 
1 444 0.252977 0.250096 0.253146 0.243782 1 
1 444.2 0.25297 0.250096 0.253144 0.24379 1 
1 444.4 0.252964 0.250095 0.253143 0.243797 1 
1 444.6 0.252958 0.250095 0.253141 0.243805 1 
1 444.8 0.252952 0.250094 0.25314 0.243813 1 
1 445 0.252947 0.250094 0.253138 0.243821 1 
1 445.2 0.25294 0.250094 0.253137 0.243829 1 
1 445.4 0.252934 0.250094 0.253135 0.243836 1 
1 445.6 0.252928 0.250095 0.253134 0.243844 1 
1 445.8 0.252922 0.250095 0.253132 0.243852 1 
1 446 0.252916 0.250094 0.25313 0.243859 1 
1 446.2 0.25291 0.250094 0.253129 0.243867 1 
1 446.4 0.252904 0.250094 0.253127 0.243875 1 
1 446.6 0.252899 0.250093 0.253125 0.243883 1 
1 446.8 0.252893 0.250093 0.253124 0.24389 1 
1 447 0.252887 0.250093 0.253122 0.243898 1 
1 447.2 0.252881 0.250093 0.25312 0.243905 1 
1 447.4 0.252875 0.250093 0.253118 0.243913 1 
1 447.6 0.252869 0.250094 0.253116 0.243921 1 
1 447.8 0.252864 0.250093 0.253114 0.243928 1 
1 448 0.252859 0.250093 0.253113 0.243936 1 
1 448.2 0.252853 0.250092 0.253111 0.243944 1 
1 448.4 0.252848 0.250092 0.253108 0.243951 1 
1 448.6 0.252843 0.250092 0.253106 0.243959 1 
1 448.8 0.252837 0.250092 0.253104 0.243966 1 
1 449 0.252832 0.250092 0.253102 0.243974 1 
1 449.2 0.252826 0.250093 0.2531 0.243981 1 
1 449.4 0.252821 0.250093 0.253097 0.243989 1 
1 449.6 0.252816 0.250093 0.253095 0.243996 1 
1 449.8 0.252811 0.250092 0.253093 0.244004 1 
1 450 0.252807 0.250092 0.25309 0.244011 1 
1 450.2 0.252802 0.250091 0.253088 0.244019 1 
1 450.4 0.252797 0.250091 0.253085 0.244026 1 
1 450.6 0.252792 0.250091 0.253083 0.244034 1 
1 450.8 0.252787 0.250092 0.25308 0.244041 1 
1 451 0.252782 0.250092 0.253077 0.244048 1 
1 451.2 0.252777 0.250092 0.253075 0.244056 1 
1 451.4 0.252773 0.250092 0.253072 0.244063 1 
1 451.6 0.252769 0.250091 0.253069 0.244071 1 
1 451.8 0.252765 0.250091 0.253066 0.244078 1 
1 452 0.25276 0.250091 0.253063 0.244086 1 
1 452.2 0.252756 0.250091 0.25306 0.244093 1 
1 452.4 0.252752 0.250091 0.253057 0.2441 1 
1 452.6 0.252747 0.250091 0.253054 0.244107 1 
1 452.8 0.252743 0.250091 0.253051 0.244115 1 
1 453 0.252739 0.250091 0.253048 0.244122 1 
1 453.2 0.252735 0.250091 0.253045 0.244129 1 
1 453.4 0.252731 0.250091 0.253041 0.244137 1 
1 453.6 0.252727 0.25009 0.253038 0.244144 1 
1 453.8 0.252724 0.25009 0.253035 0.244151 1 
1 454 0.25272 0.25009 0.253031 0.244159 1 
1 454.2 0.252716 0.25009 0.253028 0.244166 1 
1 454.4 0.252712 0.250091 0.253024 0.244173 1 
1 454.6 0.252708 0.250091 0.253021 0.24418 1 
1 454.8 0.252704 0.250091 0.253017 0.244187 1 
1 455 0.252701 0.250091 0.253014 0.244195 1 
1 455.2 0.252698 0.25009 0.25301 0.244202 1 
1 455.4 0.252695 0.25009 0.253007 0.244209 1 
1 455.6 0.252691 0.250089 0.253003 0.244216 1 
1 455.8 0.252688 0.250089 0.252999 0.244223 1 
1 456 0.252684 0.25009 0.252995 0.244231 1 
1 456.2 0.252681 0.25009 0.252992 0.244238 1 
1 456.4 0.252677 0.25009 0.252988 0.244245 1 
1 456.6 0.252674 0.25009 0.252984 0.244252 1 
1 456.8 0.252671 0.25009 0.25298 0.244259 1 
1 457 0.252668 0.250089 0.252976 0.244266 1 
1 457.2 0.252665 0.250089 0.252972 0.244273 1 
1 457.4 0.252663 0.250089 0.252968 0.244281 1 
1 457.6 0.252659 0.250089 0.252964 0.244288 1 
1 457.8 0.252656 0.250089 0.25296 0.244295 1 
1 458 0.252653 0.250089 0.252956 0.244302 1 
1 458.2 0.25265 0.250089 0.252952 0.244309 1 
1 458.4 0.252647 0.250089 0.252948 0.244316 1 
1 458.6 0.252644 0.250089 0.252944 0.244323 1 
1 458.8 0.252641 0.250089 0.25294 0.24433 1 
1 459 0.252639 0.250088 0.252936 0.244337 1 
1 459.2 0.252636 0.250088 0.252932 0.244344 1 
1 459.4 0.252633 0.250088 0.252928 0.244351 1 
1 459.6 0.25263 0.250088 0.252924 0.244358 1 
1 459.8 0.252627 0.250088 0.25292 0.244365 1 
1 460 0.252624 0.250088 0.252916 0.244372 1 
1 460.2 0.252621 0.250088 0.252912 0.244379 1 
1 460.4 0.252618 0.250088 0.252908 0.244386 1 
1 460.6 0.252616 0.250087 0.252904 0.244393 1 
1 460.8 0.252613 0.250087 0.2529 0.2444 1 
1 461 0.252611 0.250087 0.252896 0.244407 1 
1 461.2 0.252608 0.250087 0.252892 0.244414 1 
1 461.4 0.252605 0.250087 0.252888 0.244421 1 
1 461.6 0.252602 0.250087 0.252884 0.244427 1 
1 461.8 0.252599 0.250087 0.25288 0.244434 1 
1 462 0.252596 0.250087 0.252876 0.244441 1 
1 462.2 0.252593 0.250087 0.252872 0.244448 1 
1 462.4 0.252591 0.250086 0.252868 0.244455 1 
1 462.6 0.252589 0.250086 0.252864 0.244462 1 
1 462.8 0.252586 0.250085 0.25286 0.244469 1 
1 463 0.252583 0.250085 0.252856 0.244476 1 
1 463.2 0.25258 0.250085 0.252852 0.244483 1 
1 463.4 0.252577 0.250085 0.252848 0.244489 1 
1 463.6 0.252574 0.250086 0.252844 0.244496 1 
1 463.8 0.252571 0.250085 0.252841 0.244503 1 
1 464 0.252568 0.250085 0.252837 0.24451 1 
1 464.2 0.252565 0.250084 0.252833 0.244517 1 
1 464.4 0.252563 0.250084 0.25283 0.244524 1 
1 464.6 0.25256 0.250084 0.252826 0.24453 1 
1 464.8 0.252557 0.250083 0.252822 0.244537 1 
1 465 0.252554 0.250084 0.252819 0.244544 1 
1 465.2 0.252551 0.250084 0.252815 0.244551 1 
1 465.4 0.252547 0.250084 0.252811 0.244557 1 
1 465.6 0.252544 0.250084 0.252808 0.244564 1 
1 465.8 0.252541 0.250083 0.252804 0.244571 1 
1 466 0.252538 0.250083 0.252801 0.244578 1 
1 466.2 0.252536 0.250082 0.252798 0.244584 1 
1 466.4 0.252533 0.250082 0.252794 0.244591 1 
1 466.6 0.252529 0.250082 0.252791 0.244598 1 
1 466.8 0.252526 0.250082 0.252788 0.244604 1 
1 467 0.252522 0.250082 0.252784 0.244611 1 
1 467.2 0.252519 0.250082 0.252781 0.244618 1 
1 467.4 0.252516 0.250082 0.252778 0.244625 1 
1 467.6 0.252513 0.250081 0.252775 0.244631 1 
1 467.8 0.25251 0.250081 0.252772 0.244638 1 
1 468 0.252506 0.25008 0.252769 0.244645 1 
1 468.2 0.252503 0.25008 0.252766 0.244651 1 
1 468.4 0.2525 0.25008 0.252763 0.244658 1 
1 468.6 0.252496 0.25008 0.25276 0.244664 1 
1 468.8 0.252492 0.25008 0.252757 0.244671 1 
1 469 0.252489 0.25008 0.252754 0.244678 1 
1 469.2 0.252485 0.25008 0.252751 0.244684 1 
1 469.4 0.252482 0.250079 0.252748 0.244691 1 
1 469.6 0.252478 0.250079 0.252745 0.244697 1 
1 469.8 0.252475 0.250078 0.252743 0.244704 1 
1 470 0.252472 0.250078 0.25274 0.244711 1 
1 470.2 0.252468 0.250078 0.252737 0.244717 1 
1 470.4 0.252464 0.250078 0.252735 0.244724 1 
1 470.6 0.25246 0.250078 0.252732 0.24473 1 
1 470.8 0.252456 0.250078 0.252729 0.244737 1 
1 471 0.252452 0.250078 0.252727 0.244743 1 
1 471.2 0.252449 0.250077 0.252724 0.24475 1 
1 471.4 0.252445 0.250077 0.252722 0.244756 1 
1 471.6 0.252442 0.250076 0.252719 0.244763 1 
1 471.8 0.252438 0.250076 0.252717 0.244769 1 
1 472 0.252434 0.250076 0.252715 0.244776 1 
1 472.2 0.25243 0.250076 0.252712 0.244782 1 
1 472.4 0.252426 0.250076 0.25271 0.244788 1 
1 472.6 0.252422 0.250076 0.252707 0.244795 1 
1 472.8 0.252418 0.250076 0.252705 0.244801 1 
1 473 0.252414 0.250075 0.252703 0.244808 1 
1 473.2 0.25241 0.250075 0.252701 0.244814 1 
1 473.4 0.252406 0.250074 0.252699 0.244821 1 
1 473.6 0.252402 0.250074 0.252696 0.244827 1 
1 473.8 0.252398 0.250074 0.252694 0.244833 1 
1 474 0.252394 0.250074 0.252692 0.24484 1 
1 474.2 0.25239 0.250074 0.25269 0.244846 1 
1 474.4 0.252386 0.250074 0.252688 0.244852 1 
1 474.6 0.252382 0.250074 0.252685 0.244859 1 
1 474.8 0.252378 0.250074 0.252683 0.244865 1 
1 475 0.252374 0.250073 0.252682 0.244871 1 
1 475.2 0.25237 0.250073 0.25268 0.244878 1 
1 475.4 0.252366 0.250072 0.252678 0.244884 1 
1 475.6 0.252362 0.250072 0.252676 0.24489 1 
1 475.8 0.252357 0.250072 0.252674 0.244897 1 
1 476 0.252353 0.250073 0.252672 0.244903 1 
1 476.2 0.252349 0.250073 0.252669 0.244909 1 
1 476.4 0.252345 0.250072 0.252667 0.244915 1 
1 476.6 0.252341 0.250072 0.252666 0.244922 1 
1 476.8 0.252337 0.250072 0.252664 0.244928 1 
1 477 0.252333 0.250071 0.252662 0.244934 1 
1 477.2 0.252329 0.250071 0.25266 0.24494 1 
1 477.4 0.252325 0.250071 0.252658 0.244946 1 
1 477.6 0.25232 0.250071 0.252656 0.244953 1 
1 477.8 0.252316 0.250071 0.252654 0.244959 1 
1 478 0.252312 0.250071 0.252652 0.244965 1 
1 478.2 0.252308 0.250071 0.25265 0.244971 1 
1 478.4 0.252304 0.250071 0.252648 0.244977 1 
1 478.6 0.2523 0.25007 0.252647 0.244984 1 
1 478.8 0.252296 0.25007 0.252645 0.24499 1 
1 479 0.252292 0.250069 0.252643 0.244996 1 
1 479.2 0.252288 0.250069 0.252641 0.245002 1 
1 479.4 0.252283 0.25007 0.252639 0.245008 1 
1 479.6 0.252279 0.25007 0.252637 0.245014 1 
1 479.8 0.252275 0.25007 0.252635 0.24502 1 
1 480 0.252271 0.25007 0.252633 0.245026 1 
1 480.2 0.252267 0.250069 0.252631 0.245032 1 
1 480.4 0.252263 0.250069 0.252629 0.245039 1 
1 480.6 0.252259 0.250068 0.252628 0.245045 1 
1 480.8 0.252255 0.250068 0.252626 0.245051 1 
1 481 0.252251 0.250068 0.252624 0.245057 1 
1 481.2 0.252247 0.250068 0.252622 0.245063 1 
1 481.4 0.252243 0.250069 0.25262 0.245069 1 
1 481.6 0.252239 0.250069 0.252617 0.245075 1 
1 481.8 0.252235 0.250068 0.252615 0.245081 1 
1 482 0.252232 0.250068 0.252613 0.245087 1 
1 482.2 0.252228 0.250068 0.252612 0.245093 1 
1 482.4 0.252224 0.250067 0.25261 0.245099 1 
1 482.6 0.252221 0.250067 0.252608 0.245105 1 
1 482.8 0.252217 0.250067 0.252605 0.245111 1 
1 483 0.252213 0.250067 0.252603 0.245117 1 
1 483.2 0.252209 0.250068 0.252601 0.245123 1 
1 483.4 0.252205 0.250068 0.252599 0.245128 1 
1 483.6 0.252201 0.250067 0.252597 0.245134 1 
1 483.8 0.252198 0.250067 0.252595 0.24514 1 
